77, 1743891726, 376650, 1682
77, 1747609612, 376640, 1687
77, 1751449983, 376655, 1689
77, 1755347290, 376683, 1690
77, 1759065988, 376673, 1694
78, 1762821520, 376671, 1698
78, 1766627607, 376679, 1701
78, 1770345387, 376669, 1706
78, 1774131824, 376673, 1709
78, 1777938257, 376681, 1712
78, 1781706128, 376682, 1716
79, 1785588684, 376706, 1717
79, 1789387464, 376713, 1720
79, 1793102458, 376702, 1725
79, 1796899316, 376708, 1728
79, 1800607788, 376696, 1733
79, 1804374689, 376696, 1737
80, 1808058912, 376678, 1743
80, 1811856698, 376685, 1746
80, 1815580019, 376676, 1751
80, 1819339898, 376674, 1755
80, 1823179375, 376689, 1757
80, 1826982619, 376697, 1760
81, 1830742766, 376696, 1764
81, 1834405271, 376674, 1770
81, 1838072363, 376654, 1776
81, 1841871268, 376660, 1779
81, 1845724556, 376678, 1781
81, 1849608136, 376702, 1782
82, 1853249394, 376676, 1789
82, 1857092508, 376692, 1791
82, 1860858721, 376692, 1795
82, 1864689012, 376704, 1797
82, 1868524192, 376718, 1799
82, 1872110932, 376682, 1806
83, 1875873350, 376681, 1810
83, 1879472950, 376647, 1818
83, 1883315610, 376663, 1820
83, 1887157187, 376678, 1822
83, 1890955231, 376684, 1825
83, 1894789032, 376697, 1827
84, 1898661071, 376718, 1828
84, 1902381429, 376709, 1833
84, 1906137494, 376707, 1837
84, 1909976095, 376721, 1839
84, 1913727009, 376717, 1842
84, 1917435597, 376706, 1846
85, 1921230117, 376711, 1849
85, 1924904362, 376693, 1855
85, 1928782420, 376715, 1856
85, 1932619250, 376728, 1858
85, 1936380509, 376727, 1862
85, 1940223712, 376742, 1864
86, 1943944560, 376733, 1869
86, 1947734261, 376737, 1872
86, 1951625959, 376761, 1873
86, 1955441213, 376770, 1876
86, 1959159516, 376761, 1881
86, 1962815057, 376739, 1888
87, 1966575151, 376738, 1892
87, 1970296459, 376729, 1897
87, 1974102599, 376737, 1900
87, 1978016964, 376765, 1900
87, 1981858812, 376779, 1902
87, 1985595652, 376773, 1907
88, 1989290846, 376759, 1913
88, 1993043516, 376756, 1917
88, 1996808270, 376756, 1921
88, 2000684575, 376776, 1922
88, 2004606768, 376805, 1922
88, 2008332916, 376797, 1926
89, 2012088352, 376795, 1930
89, 2015764892, 376778, 1935
89, 2019569239, 376785, 1938
89, 2023250292, 376769, 1944
89, 2027082333, 376781, 1946
89, 2030762916, 376764, 1952
90, 2034480424, 376755, 1957
90, 2038281210, 376761, 1960
90, 2042103572, 376771, 1963
90, 2045802439, 376759, 1968
90, 2049555998, 376756, 1972
90, 2053312779, 376754, 1976
91, 2057070007, 376752, 1980
91, 2060824540, 376750, 1984
91, 2064489579, 376731, 1990
91, 2068117321, 376706, 1996
91, 2071917804, 376712, 1999
91, 2075723970, 376719, 2002
92, 2079453136, 376712, 2007
92, 2083266405, 376720, 2008
92, 2086984697, 376712, 2013
92, 2090740995, 376710, 2017
92, 2094456625, 376700, 2022
92, 2098255437, 376706, 2025
93, 2101971960, 376697, 2030
93, 2105813629, 376710, 2032
93, 2109537134, 376703, 2037
93, 2113336700, 376708, 2040
93, 2117138159, 376714, 2043
93, 2120904145, 376714, 2047
94, 2124660343, 376712, 2051
94, 2128429689, 376713, 2055
94, 2132276356, 376727, 2057
94, 2136040595, 376726, 2061
94, 2139845835, 376733, 2064
94, 2143617629, 376734, 2068
95, 2147482266, 376751, 2069
95, 2151195336, 376741, 2074
95, 2154960939, 376741, 2078
95, 2158638303, 376725, 2084
95, 2162199601, 376689, 2093
95, 2165961706, 376688, 2097
96, 2169599725, 376666, 2104
96, 2173323848, 376659, 2109
96, 2177039678, 376650, 2114
96, 2180917149, 376669, 2115
96, 2184716011, 376675, 2118
96, 2188516259, 376680, 2121
97, 2192353792, 376693, 2123
97, 2196111573, 376691, 2127
97, 2199872613, 376690, 2131
97, 2203551756, 376675, 2137
97, 2207398895, 376689, 2139
97, 2211174104, 376690, 2143
98, 2215046973, 376708, 2144
98, 2218800157, 376706, 2148
98, 2222598518, 376711, 2151
98, 2226330516, 376705, 2156
98, 2230132163, 376711, 2159
98, 2234019071, 376731, 2160
99, 2237821279, 376737, 2163
99, 2241662200, 376749, 2165
99, 2245408418, 376746, 2170
99, 2249312489, 376769, 2170
99, 2253076202, 376768, 2174
99, 2256924751, 376782, 2176
100, 2260724992, 376787, 2179
100, 2264559461, 376798, 2180
100, 2268391396, 376809, 2182
100, 2272099583, 376799, 2187
100, 2275779808, 376784, 2193
100, 2279664175, 376803, 2194
101, 2283504630, 376815, 2196
101, 2287265046, 376814, 2200
101, 2291024884, 376813, 2204
101, 2294784366, 376811, 2208
101, 2298577233, 376815, 2211
101, 2302415732, 376827, 2213
102, 2306257178, 376839, 2215
102, 2310018702, 376838, 2219
102, 2313696532, 376823, 2225
102, 2317352830, 376805, 2232
102, 2320917963, 376772, 2241
102, 2324599424, 376758, 2247
103, 2328358136, 376756, 2251
103, 2332195876, 376768, 2253
103, 2336070741, 376785, 2254
103, 2339875232, 376791, 2257
103, 2343750749, 376808, 2258
103, 2347392530, 376788, 2265
104, 2351242675, 376801, 2267
104, 2355014359, 376802, 2270
104, 2358889132, 376819, 2271
104, 2362686139, 376823, 2274
104, 2366561283, 376840, 2275
104, 2370348495, 376843, 2279
105, 2374236172, 376862, 2280
105, 2378080668, 376874, 2282
105, 2381966169, 376893, 2283
105, 2385755552, 376896, 2285
105, 2389522243, 376896, 2289
105, 2393229670, 376886, 2294
106, 2397071888, 376898, 2296
106, 2400793311, 376890, 2301
106, 2404548631, 376888, 2305
106, 2408281550, 376882, 2310
106, 2412091293, 376889, 2313
106, 2415897537, 376895, 2316
107, 2419693490, 376899, 2319
107, 2423462071, 376899, 2323
107, 2426815028, 376834, 2337
107, 2430452830, 376814, 2344
107, 2434213625, 376813, 2348
107, 2437964828, 376810, 2352
108, 2441680303, 376802, 2357
108, 2445371826, 376790, 2363
108, 2449005801, 376770, 2371
108, 2452782413, 376771, 2374
108, 2456589283, 376777, 2377
108, 2460304085, 376769, 2383
109, 2463994904, 376757, 2388
109, 2467877292, 376775, 2389
109, 2471709413, 376784, 2391
109, 2475436725, 376778, 2396
109, 2479184430, 376775, 2399
109, 2483075282, 376794, 2400
110, 2486874286, 376799, 2403
110, 2490552198, 376785, 2409
110, 2494267938, 376777, 2414
110, 2498104827, 376788, 2416
110, 2501913890, 376794, 2419
110, 2505751496, 376804, 2421
111, 2509590263, 376815, 2423
111, 2513423363, 376825, 2424
111, 2517178288, 376823, 2428
111, 2520945252, 376822, 2432
111, 2524662560, 376815, 2437
111, 2528416400, 376813, 2441
112, 2532127906, 376804, 2445
112, 2535849746, 376797, 2450
112, 2539493134, 376779, 2456
112, 2543410405, 376801, 2456
112, 2547291480, 376818, 2457
112, 2551128120, 376828, 2459
113, 2554961491, 376837, 2461
113, 2558723413, 376837, 2465
113, 2562556274, 376846, 2467
113, 2566319557, 376845, 2471
113, 2570001425, 376833, 2477
113, 2573681022, 376820, 2483
114, 2577436822, 376818, 2487
114, 2581321750, 376835, 2488
114, 2585198277, 376851, 2489
114, 2588950573, 376848, 2493
114, 2592712543, 376847, 2497
114, 2596595630, 376864, 2498
115, 2600438922, 376875, 2500
115, 2604317997, 376891, 2501
115, 2608158469, 376901, 2503
115, 2612044425, 376918, 2504
115, 2615813694, 376918, 2508
115, 2619569211, 376916, 2512
116, 2623325718, 376914, 2516
116, 2627174753, 376926, 2518
116, 2631008679, 376935, 2520
116, 2634769449, 376934, 2524
116, 2638457320, 376922, 2530
116, 2642262377, 376927, 2533
117, 2646023424, 376926, 2537
117, 2649822221, 376930, 2540
117, 2653670497, 376941, 2542
117, 2657507448, 376951, 2544
117, 2661270040, 376950, 2548
117, 2665144584, 376965, 2550
118, 2668948932, 376970, 2553
118, 2672665257, 376962, 2558
118, 2676391560, 376956, 2563
118, 2680268173, 376971, 2564
118, 2684091351, 376979, 2567
118, 2687891283, 376983, 2570
119, 2691577853, 376971, 2576
119, 2695457502, 376987, 2577
119, 2699211880, 376984, 2581
119, 2702968234, 376983, 2585
119, 2706888341, 377003, 2585
119, 2710765560, 377018, 2586
120, 2714374172, 376996, 2594
120, 2718096489, 376989, 2599
120, 2721726058, 376970, 2606
120, 2725500733, 376971, 2610
120, 2729068157, 376943, 2619
120, 2732865279, 376946, 2622
121, 2736584769, 376940, 2627
121, 2740307291, 376933, 2632
121, 2744146511, 376943, 2634
121, 2747941542, 376946, 2637
121, 2751777167, 376955, 2639
121, 2755533683, 376953, 2643
122, 2759243165, 376945, 2647
122, 2762962689, 376938, 2652
122, 2766807857, 376949, 2654
122, 2770565996, 376947, 2658
122, 2774377066, 376953, 2661
122, 2778142231, 376952, 2665
123, 2781905161, 376951, 2669
123, 2785629413, 376945, 2674
123, 2789475935, 376956, 2676
123, 2793311584, 376965, 2678
123, 2797106504, 376968, 2680
